"id_mensagem","id_atendimento","conteudo_texto","data_hora_envio","remetente_tipo","tipo_analise"
5052,51,"Pode ser! Talvez assim caia mais leads","2026-01-22 13:32:37","Atendente",NULL
5054,323,"🙌🏿","2026-01-22 13:38:02","Cliente",NULL
5055,324,"🙌🏿","2026-01-22 13:38:02","Cliente",NULL
5056,51,"O cara da Kicks ta aq","2026-01-22 13:47:39","Atendente",NULL
5058,51,"O da prata","2026-01-22 13:47:41","Atendente",NULL
5060,51,"Quer falar contigo","2026-01-22 13:47:45","Atendente",NULL
5062,51,"Dono ?","2026-01-22 13:48:05","Cliente",NULL
5064,51,"eh","2026-01-22 13:48:08","Atendente",NULL
5066,51,"ta bom","2026-01-22 13:48:50","Atendente",NULL
5068,325,"Boa tarde Julia, sou Álvaro do argo","2026-01-22 14:07:39","Cliente",NULL
5069,326,"Boa tarde Julia, sou Álvaro do argo","2026-01-22 14:07:39","Cliente",NULL
5070,326,"Boa tarde, Alvaro! Tudo bem?","2026-01-22 14:08:05","Atendente",NULL
5072,326,"Como funciona com vcs ?","2026-01-22 14:08:37","Cliente",NULL
5074,326,"Sim","2026-01-22 14:10:16","Cliente",NULL
5076,326,"Júlia, na verdade estou vendendo pr estou trocando meu apartamento, preciso de R$ 27.000 e um carro de R$ 35.000 , pr não ficar a pé","2026-01-22 14:17:11","Cliente",NULL
5078,326,"Vcs não ficam com ele ?","2026-01-22 14:17:53","Cliente",NULL
5080,326,"Para comprarmos precisaríamos de uma margem maior, neste valor não conseguimos!
Pois nesse caso precisaríamos pagar IPVA, transferência, impostos, garantia e mais a margem de lucro.","2026-01-22 14:19:06","Atendente",NULL
5082,326,"Mas, podemos te ajudar a vender","2026-01-22 14:19:19","Atendente",NULL
5084,326,"É que não tenho como ficar a pé.","2026-01-22 14:19:52","Cliente",NULL
5086,326,"Podemos anunciar e agendar as visitas de acordo com sua disponibilidade","2026-01-22 14:20:29","Atendente",NULL
5088,326,"Preciso, minha mãe mora comigo e ela tem problema de saúde.","2026-01-22 14:20:31","Cliente",NULL
5090,326,"Pode ser,","2026-01-22 14:41:57","Cliente",NULL
5092,327,"*Micaela Benincasa:*
Olá!

Passando para lembrá-lo(a) do nosso treinamento agendado para hoje, às 15:00 horas. Sua participação será muito importante!

Em caso de imprevistos ou dificuldades, entre em contato conosco. Estamos à disposição para ajudar.

Até breve!","2026-01-22 14:43:16","Cliente",NULL
5093,328,"*Micaela Benincasa:*
Olá!

Passando para lembrá-lo(a) do nosso treinamento agendado para hoje, às 15:00 horas. Sua participação será muito importante!

Em caso de imprevistos ou dificuldades, entre em contato conosco. Estamos à disposição para ajudar.

Até breve!","2026-01-22 14:43:16","Cliente",NULL
5094,302,"Boa tarde! Tudo bem?","2026-01-22 14:43:33","Atendente",NULL
5096,328,"Oi","2026-01-22 14:45:59","Atendente",NULL
5098,328,"É online?","2026-01-22 14:46:03","Atendente",NULL
5100,326,"O minimo que você faz é 62 mil km?","2026-01-22 14:46:25","Atendente",NULL
5102,328,"Ok","2026-01-22 14:47:33","Atendente",NULL
5104,328,"*Micaela Benincasa:*
https://meet.google.com/landing?hs=197&authuser=0","2026-01-22 14:50:41","Cliente",NULL
5106,302,"Oi","2026-01-22 14:50:45","Cliente",NULL
5108,302,"Td bem sim","2026-01-22 14:50:48","Cliente",NULL
5110,328,"*Micaela Benincasa:*
Perdão, o correto: https://meet.google.com/ots-kqqs-pcc?authuser=0","2026-01-22 14:51:56","Cliente",NULL
5112,302,"Julia, queria agradecer vc pela atencao, mas acabamos fechando com outra loja. Meu marido ficou meio assim por ela ja ter sido a gas e disseram que haviam mexido na tampa","2026-01-22 14:52:21","Cliente",NULL
5114,302,"Mas enfim, te agradeço pela atenção","2026-01-22 14:52:34","Cliente",NULL
5116,329,"Uma pena, pois eu tinha gostado muito da tua!","2026-01-22 14:52:52","Cliente",NULL
5118,329,"Ah, sim! Claro. 
Sem problemas","2026-01-22 14:53:25","Atendente",NULL
5120,329,"De qualquer maneira sigo a disposição para futuras negociações","2026-01-22 14:53:38","Atendente",NULL
5122,329,"Preciso de uma fiorino. Ou uma doblo, preciso de bom valor, nao precisa ser muito nova tbm","2026-01-22 14:54:36","Cliente",NULL
5124,329,"Preciso para trabalho","2026-01-22 14:54:43","Cliente",NULL
5126,329,"Caso apareça algo, pode me chamar!","2026-01-22 14:54:54","Cliente",NULL
5129,329,"Claro, pode deixar que te aviso sim","2026-01-22 14:55:11","Atendente",NULL
5130,326,"Podemos conversar","2026-01-22 14:59:32","Cliente",NULL
5132,329,"Obrigada","2026-01-22 14:59:55","Cliente",NULL
5134,326,"Quando tens disponibilidade para vir ate a loja?","2026-01-22 15:01:25","Atendente",NULL
5136,326,"Posso ir amanhã perto do meio dia.","2026-01-22 15:02:00","Cliente",NULL
5138,326,"Joia!","2026-01-22 15:02:27","Atendente",NULL
5140,326,"Blz, amanhã passo ai","2026-01-22 15:09:21","Cliente",NULL
5142,308,"Qual o valor da 2008 mesmo ?","2026-01-22 15:13:21","Cliente",NULL
5144,308,"Boa tarde! Tudo bem?","2026-01-22 15:19:14","Atendente",NULL
5146,308,"Peugeot 2008 1.6 Allure - 2018/18
R$ 57.900,00","2026-01-22 15:19:32","Atendente",NULL
5148,186,"Olá! Quero comprar a Chevrolet Spin com a Snick Motors","2026-01-22 15:21:27","Cliente",NULL
5150,186,"Boa tarde","2026-01-22 15:21:31","Cliente",NULL
5152,186,"Essa spin","2026-01-22 15:21:37","Cliente",NULL
5154,186,"Ela é de repasse por qual motivo","2026-01-22 15:21:46","Cliente",NULL
5156,186,"Boa tarde! Tudo bem?","2026-01-22 15:22:06","Atendente",NULL
5158,186,"Repasse pois já teve kit gnv. Já foi retirado e não consta mais no doc","2026-01-22 15:22:21","Atendente",NULL
5160,186,"A entendi","2026-01-22 15:22:36","Cliente",NULL
5162,186,"O veiculo interessa para você?","2026-01-22 15:23:16","Atendente",NULL
5164,186,"A gás nao","2026-01-22 15:25:31","Cliente",NULL
5166,186,"Não é mais gnv, já foi retirado","2026-01-22 15:25:56","Atendente",NULL
5168,308,"É pra fazer uma simulação o q é necessário?","2026-01-22 15:26:14","Cliente",NULL
5170,186,"Mas o motor já foi bem desgastado","2026-01-22 15:27:16","Cliente",NULL
5172,308,"Para simular preciso do CPF, data de nascimento e numero celular","2026-01-22 15:28:49","Atendente",NULL
5174,308,"02801478059
30/06/1993
51 992271219","2026-01-22 15:30:05","Cliente",NULL
5176,308,"Tem entrada?","2026-01-22 15:34:23","Atendente",NULL
5178,308,"Depende do valor q pede","2026-01-22 15:36:35","Cliente",NULL
5180,308,"E tenho um stilo 2008 não sei se vcs aceitam carro como parte do valor","2026-01-22 15:36:56","Cliente",NULL
5182,308,"Como ficou pra você?","2026-01-22 15:44:32","Atendente",NULL
5184,308,"Ficou um pouquinho alta as prestações","2026-01-22 15:54:12","Cliente",NULL
5186,308,"Vai fugir do meu orçamento","2026-01-22 15:54:23","Cliente",NULL
5188,308,"Qual valor você tinha em mente?","2026-01-22 15:54:29","Atendente",NULL
5190,308,"Até uns 1.800 eu conseguiria pagar tranquilo","2026-01-22 15:55:08","Cliente",NULL
5192,308,"De quanto seria essa entrada?","2026-01-22 16:01:28","Cliente",NULL
5194,308,"R$ 12.000,00","2026-01-22 16:01:54","Atendente",NULL
5196,308,"A filé do stilo é 20.781","2026-01-22 16:06:37","Cliente",NULL
5198,308,"Fipe","2026-01-22 16:07:07","Cliente",NULL
5200,308,"Quando pode vir até a loja para avaliarmos?","2026-01-22 16:07:12","Atendente",NULL
5202,328,"*Micaela Benincasa:*
Estou encerrando o seu atendimento! Qualquer dúvida, estaremos à disposição. ☺️","2026-01-22 16:14:03","Cliente",NULL
5204,327,"*Por favor, participe da nossa pesquisa de satisfação. Sua opinião é muito importante para nós!*

Gostaríamos de saber como você avalia nosso atendimento. Em uma escala de 0 a 10, o quanto você recomendaria nossa plataforma para um amigo(a) ou conhecido(a)?

0 = Totalmente insatisfeito
10 = Totalmente satisfeito

*Esta mensagem tem validade de 30 minutos. Caso não haja resposta dentro desse prazo, a conversa será encerrada automaticamente. Obrigado!* 😊","2026-01-22 16:14:14","Cliente",NULL
5206,330,"Olá! Quero comprar a Chevrolet Spin com a Snick Motors","2026-01-22 16:20:31","Cliente",NULL
5207,331,"Olá! Quero comprar a Chevrolet Spin com a Snick Motors","2026-01-22 16:20:31","Cliente",NULL
5208,331,"Boa tarde, Paulo! Tudo bem?","2026-01-22 16:21:21","Atendente",NULL
5210,331,"Me chamo Julia, sou consultora de vendas da Snick Motors","2026-01-22 16:21:39","Atendente",NULL
5212,331,"Oi","2026-01-22 16:21:46","Cliente",NULL
5214,331,"Bonita spin","2026-01-22 16:21:51","Cliente",NULL
5216,331,"A Spin está disponível. Posso te enviar mais fotos e informações?","2026-01-22 16:21:55","Atendente",NULL
5218,331,"Sim","2026-01-22 16:21:59","Cliente",NULL
5220,331,"Chevrolet Spin 1.8 Active - 2017/17
140 mil km

R$ 54.900 - REPASSE","2026-01-22 16:23:10","Atendente",NULL
5222,331,"O que seria repasse","2026-01-22 16:27:20","Cliente",NULL
5224,331,"Vendida abaixo da Fipe e sem garantia","2026-01-22 16:27:36","Atendente",NULL
5226,331,"O veiculo tem historico de GNV, por isso estamos repassando!","2026-01-22 16:27:48","Atendente",NULL
5228,331,"O que ela ja teve errado","2026-01-22 16:27:49","Cliente",NULL
5230,331,"Já foi retirado e não consta mais no doc","2026-01-22 16:27:57","Atendente",NULL
5232,332,"Boa Noite vamos ver se conseguimos alguma coisa aí nesse nome. Elza Teresinha rosa dos santos.  Ímeio Elza Terezinha 71@geim .com CPF 761 201 470 04 imdereso rua Henrique Dias número 107 Rio Branco canoas sep 92200400","2026-01-22 16:32:01","Cliente",NULL
5234,332,"Oi","2026-01-22 16:32:22","Cliente",NULL
5236,332,"Oi!","2026-01-22 16:32:27","Atendente",NULL
5238,332,"Preciso de 35","2026-01-22 16:33:04","Cliente",NULL
5240,332,"Buenas","2026-01-22 16:33:12","Atendente",NULL
5242,332,"Vou tentar","2026-01-22 16:33:15","Atendente",NULL
5244,332,"Eita","2026-01-22 16:33:27","Atendente",NULL
5246,332,"Manda o numero celular","2026-01-22 16:34:35","Atendente",NULL
5248,332,"Precisamos pra simular","2026-01-22 16:34:51","Atendente",NULL
5250,332,"E data de nascimento","2026-01-22 16:35:08","Atendente",NULL
5252,332,"Sempre para simulações:
CPF
Data de nascimento
Contato","2026-01-22 16:35:22","Atendente",NULL
5254,331,"Quanto entrada","2026-01-22 16:35:47","Cliente",NULL
5256,331,"Podemos simular e ver quanto libera pra você","2026-01-22 16:36:05","Atendente",NULL
5258,331,"CPF
Data de nascimento
Contato","2026-01-22 16:36:10","Atendente",NULL
5260,331,"Preciso desses dados","2026-01-22 16:36:15","Atendente",NULL
5262,332,"12 11 1971 nascimento","2026-01-22 16:43:59","Cliente",NULL
5264,332,"Fone 51 99723 12 98","2026-01-22 16:43:59","Cliente",NULL
5266,332,"Não aprovou","2026-01-22 16:54:10","Atendente",NULL
5268,332,"Putz","2026-01-22 16:54:41","Cliente",NULL
5270,332,"😭","2026-01-22 16:55:00","Cliente",NULL
5272,332,"Vê se não tem outro cpf pra gente tentar","2026-01-22 16:55:47","Atendente",NULL
5273,332,"Sem CNH tá bem dificil de aprovar","2026-01-22 16:55:55","Atendente",NULL
5276,332,"Tou vendo","2026-01-22 16:56:01","Cliente",NULL
5278,332,"🙏🏻","2026-01-22 16:56:25","Atendente",NULL
5280,332,"Vai dar certo","2026-01-22 16:56:32","Atendente",NULL
5282,332,"Esses são os bancos que aceitam sem CNH","2026-01-22 17:05:58","Atendente",NULL
5284,332,"Não tem outro","2026-01-22 17:06:57","Cliente",NULL
5286,332,"Sim sim","2026-01-22 17:07:48","Cliente",NULL
5288,332,"Sim","2026-01-22 17:27:05","Cliente",NULL
5289,322,"Só para te dar um retorno","2026-01-22 17:54:02","Atendente",NULL
5290,322,"Obrigado","2026-01-22 17:54:36","Cliente",NULL
5291,322,"Boa tarde! Tudo bem?","2026-01-22 17:53:57","Atendente",NULL
5292,322,"Obrigada!","2026-01-22 17:54:27","Atendente",NULL
5293,322,"Esse veículo infelizmente não faz sentido para eles no momento","2026-01-22 17:54:23","Atendente",NULL
5294,333,"Olá! Quero comprar a Chevrolet Spin com a Snick Motors","2026-01-22 23:03:13","Cliente",NULL
5295,333,"Boa noite, Bruno! Tudo bem?
Me chamo Julia, sou consultora de vendas da Snick Motors","2026-01-22 23:10:28","Atendente",NULL
5296,333,"A Spin está disponível","2026-01-22 23:10:37","Atendente",NULL
5297,333,"Quantos lugares ?","2026-01-22 23:10:39","Cliente",NULL
5298,333,"Ela tem","2026-01-22 23:10:42","Cliente",NULL
5299,333,"Posso te enviar mais fotos e informações?","2026-01-22 23:10:42","Atendente",NULL
5300,333,"Sim","2026-01-22 23:10:47","Cliente",NULL
5301,333,"5 lugares","2026-01-22 23:10:47","Atendente",NULL
5302,333,"Você busca por 7?","2026-01-22 23:10:54","Atendente",NULL
5303,333,"Preciso de 7 lugares","2026-01-22 23:10:57","Cliente",NULL
5304,333,"No momento temos somente essa disponível. Mas, surgindo alguma 7 lugares no estoque eu te aviso!","2026-01-22 23:11:15","Atendente",NULL
5305,333,"Doblo vc tem ?","2026-01-22 23:11:38","Cliente",NULL
5306,333,"Infelizmente não temos no momento","2026-01-22 23:13:04","Atendente",NULL
5307,333,"Mas, amanhã vejo com alguns parceiros que temos","2026-01-22 23:13:13","Atendente",NULL
5308,333,"Se tiverem alguma disponível eu te envio aqui","2026-01-22 23:13:22","Atendente",NULL
5309,333,"Tranquilo","2026-01-22 23:13:23","Cliente",NULL
5310,333,"Ok?","2026-01-22 23:13:23","Atendente",NULL
5311,333,"Ok","2026-01-22 23:13:26","Cliente",NULL
5312,251,"Bom dia, Anderson! Tudo bem?","2026-01-23 09:05:42","Atendente",NULL
5313,251,"Tem disponibilidade pra vir conhecer o veiculo hoje? Que horas fica bom pra você?","2026-01-23 09:06:36","Atendente",NULL
5314,331,"Bom dia! Tudo bem?
Vamos simular?","2026-01-23 09:06:53","Atendente",NULL
5315,308,"Bom dia! Tudo bem?","2026-01-23 09:07:00","Atendente",NULL
5316,334,"Olá! Quero comprar o Peugeot com a Snick Motors!","2026-01-23 09:07:48","Cliente",NULL
5317,334,"Olá,  qual a km do carro?","2026-01-23 09:07:57","Cliente",NULL
5318,334,"Bom dia, Camila! Tudo bem?
Me chamo Julia, sou consultora de vendas da Snick Motors.","2026-01-23 09:08:18","Atendente",NULL
5319,334,"Peugeot 2008 1.6 Allure - 2018/18
78 mil km","2026-01-23 09:08:44","Atendente",NULL
5320,334,"Posso te enviar mais fotos do veiculo?","2026-01-23 09:08:52","Atendente",NULL
5321,334,"Pode sim","2026-01-23 09:09:00","Cliente",NULL
5322,206,"Bom dia!","2026-01-23 09:12:09","Atendente",NULL
5323,206,"O sensor do Cruze é trocado na hora?
Cliente perguntou se pode esperar aqui","2026-01-23 09:12:26","Atendente",NULL
5324,206,"Opa bom dia seria melhor deixar o carro","2026-01-23 09:14:31","Cliente",NULL
5325,206,"Até o final do dia?","2026-01-23 09:14:57","Atendente",NULL
5326,206,"Ou consegue até 12h?","2026-01-23 09:15:10","Atendente",NULL
5327,206,"ate o final do dia","2026-01-23 09:15:45","Cliente",NULL
5328,206,"pq preciso testar bem antes de entregar","2026-01-23 09:16:00","Cliente",NULL
5329,206,"Ok! Obrigada","2026-01-23 09:16:15","Atendente",NULL
5330,335,"Olá! Quero comprar a Chevrolet Spin com a Snick Motors","2026-01-23 09:26:48","Cliente",NULL
5331,335,"Bom dia, Ana Elisa! Tudo bem?","2026-01-23 09:28:19","Atendente",NULL
5332,335,"Me chamo Julia, sou consultora de vendas da Snick Motors","2026-01-23 09:28:33","Atendente",NULL
5333,335,"A Spin está disponivel","2026-01-23 09:28:41","Atendente",NULL
5334,335,"Posso te enviar mais fotos e informações?","2026-01-23 09:28:49","Atendente",NULL
5335,335,"No anúncio diz repasse...... Qual o estado do carro.?","2026-01-23 09:29:07","Cliente",NULL
5336,335,"Sim! Veiculo de repasse pois tem historico de GNV.
Já foi retirado e não consta mais no docu","2026-01-23 09:29:38","Atendente",NULL
5337,335,"Qual valor do carro????","2026-01-23 09:31:46","Cliente",NULL
5338,335,"Tenho um gol G4 2009 aceita na troca???","2026-01-23 09:32:02","Cliente",NULL
5339,335,"R$ 54.900,00","2026-01-23 09:37:37","Atendente",NULL
5340,335,"Claro, aceitamos sim","2026-01-23 09:37:50","Atendente",NULL
5341,335,"Quando tens disponibilidade para vir até a loja?","2026-01-23 10:19:36","Atendente",NULL
5342,335,"Para fazer um test drive na Spin, e avaliarmos o Gol","2026-01-23 10:19:52","Atendente",NULL
5343,243,"amei nossa pipoqueira","2026-01-23 10:26:46","Atendente",NULL
5344,251,"Bom dia Júlia tudo bem!","2026-01-23 10:44:34","Cliente",NULL
5345,251,"Olha só, vou aguardar mais um pouco para poder dar um valor maior de entrada","2026-01-23 10:45:48","Cliente",NULL
5346,251,"Naquelas condições o valor das parcelas vão ficar muito alta pra mim","2026-01-23 10:46:26","Cliente",NULL
5347,251,"Qual valor de parcela seria ideal pra você?","2026-01-23 10:47:45","Atendente",NULL
5348,251,"Até R$ 1.800 já ficaria bom","2026-01-23 10:59:30","Cliente",NULL
5349,196,"Gabbbb","2026-01-23 11:08:06","Atendente",NULL
5350,196,"Tá ai?","2026-01-23 11:08:08","Atendente",NULL
5351,251,"Tentei aprovação novamente em outros bancos, para tentar abrir margem e negociar os valores de parcela","2026-01-23 11:11:18","Atendente",NULL
5352,251,"Mas, infelizmente não consegui aprovar","2026-01-23 11:11:25","Atendente",NULL
5353,251,"Somente no Bradesco","2026-01-23 11:11:33","Atendente",NULL
5354,251,"Tenho também o banco Volkswagen e Sinosserra, que não tentei pois preciso de mais dados!","2026-01-23 11:11:54","Atendente",NULL
5355,251,"Queres tentar?","2026-01-23 11:11:57","Atendente",NULL
5356,251,"Podemos tentar sim","2026-01-23 11:13:06","Cliente",NULL
5357,291,"Bom dia!","2026-01-23 11:13:12","Atendente",NULL
5358,251,"Maravilha!","2026-01-23 11:13:17","Atendente",NULL
5359,251,"Vou precisar que me envie a CNH, comprovante de residência, e-mail, celular e dados profissionais (profissão, empresa, tempo e renda)","2026-01-23 11:14:22","Atendente",NULL
5360,336,"Oieeee","2026-01-23 11:14:58","Cliente",NULL
5361,336,"Simmmmm","2026-01-23 11:15:02","Cliente",NULL
5362,336,"Vamos!","2026-01-23 11:15:08","Atendente",NULL
5363,336,"Me confirma se os dados que precisa são esses: CNH, comprovante de residência, e-mail, celular e dados profissionais (profissão, empresa, tempo e renda)","2026-01-23 11:15:22","Atendente",NULL
5364,291,"Bom diaa","2026-01-23 11:15:44","Cliente",NULL
5365,291,"Está pensando em você","2026-01-23 11:15:57","Cliente",NULL
5366,336,"Tá bem","2026-01-23 11:16:00","Atendente",NULL
5367,251,"É só esse valor que libera?","2026-01-23 11:18:33","Atendente",NULL
5368,336,"É só esse valor que libera?","2026-01-23 11:18:47","Atendente",NULL
5369,251,"Ops, enviei errado!","2026-01-23 11:18:58","Atendente",NULL
5370,291,"Olha aí! Que coisa bem boa","2026-01-23 11:19:08","Atendente",NULL
5371,291,"To te esperando na loja para fecharmos negocio","2026-01-23 11:19:14","Atendente",NULL
5372,291,"Se for melhor, podemos levar o carro até ai também","2026-01-23 11:19:32","Atendente",NULL
